Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Anestesia Cardiovascular y Torácica,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cirugía Cardiovascular,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Cardiología Intervencionista y Hemodinamia,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Electrofisiología Cardiaca,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina Crítica y Cuidado Intensivo Adulto,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Medicina Crítica y Cuidado Intensivo Pediátrico,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Dermatopatología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Mastología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Infectología Pediátrica,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Dolor y Cuidado Paliativo,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Neonatología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Gastroenterología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Reumatología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,7:00,10:30,Neumología,Aliados contra IAAS: Uniendo Fuerzas para la Atención Segura,Dr. Gustavo Roncancio Villamil,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Anestesiología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cirugía General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Urología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Ortopedia y Traumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dermatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,"Cirugía Plástica, Reconstructiva y Estética",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Pediatría,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Ginecología y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neurología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Psiquiatría,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Radiología e imágenes Diagnósticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Oftalmología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cardiología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Anestesia Cardiovascular y Torácica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cirugía Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Cardiología Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Electrofisiología Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Crítica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Medicina Crítica y Cuidado Intensivo Pediátrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dermatopatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Mastología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Infectología Pediátrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neonatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Gastroenterología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Reumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,10:30,11:00,Neumología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Anestesiología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cirugía General,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Urología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Ortopedia y Traumatología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dermatología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,"Cirugía Plástica, Reconstructiva y Estética","Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Pediatría,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Ginecología y Obstetricia,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina de Urgencias,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Interna,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neurología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Psiquiatría,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Radiología e imágenes Diagnósticas,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Oftalmología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cardiología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Anestesia Cardiovascular y Torácica,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cirugía Cardiovascular,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Cardiología Intervencionista y Hemodinamia,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Electrofisiología Cardiaca,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Crítica y Cuidado Intensivo Adulto,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Medicina Crítica y Cuidado Intensivo Pediátrico,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dermatopatología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Mastología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Infectología Pediátrica,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Dolor y Cuidado Paliativo,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neonatología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Gastroenterología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Reumatología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,11:00,12:00,Neumología,"Desarrollo Docente, gestión curricular y Evaluación",Desarrollo docente,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Anestesiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cirugía General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Urología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Ortopedia y Traumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dermatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,"Cirugía Plástica, Reconstructiva y Estética",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Pediatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Ginecología y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neurología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Psiquiatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Radiología e imágenes Diagnósticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Oftalmología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cardiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Anestesia Cardiovascular y Torácica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cirugía Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Cardiología Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Electrofisiología Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Crítica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Medicina Crítica y Cuidado Intensivo Pediátrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dermatopatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Mastología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Infectología Pediátrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neonatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Gastroenterología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Reumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,12:00,13:00,Neumología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Anestesiología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Cirugía General,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Urología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Ortopedia y Traumatología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Dermatología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,"Cirugía Plástica, Reconstructiva y Estética",Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Pediatría,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Ginecología y Obstetricia,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina de Urgencias,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina Interna,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Neurología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Psiquiatría,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Radiología e imágenes Diagnósticas,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Oftalmología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Cardiología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Anestesia Cardiovascular y Torácica,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Cirugía Cardiovascular,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Cardiología Intervencionista y Hemodinamia,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Electrofisiología Cardiaca,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina Crítica y Cuidado Intensivo Adulto,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Medicina Crítica y Cuidado Intensivo Pediátrico,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Dermatopatología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Mastología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Infectología Pediátrica,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Dolor y Cuidado Paliativo,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Neonatología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Gastroenterología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Reumatología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,13:00,15:00,Neumología,Responsabilidad profesional y auxilio a la administración de justicia - II,Dr. León Mario Toro,Aula B1107,Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,15:00,17:00,Neurología,Neuroanatomía Clínica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 4,MIÉRCOLES 24 JUNIO,Miércoles,15:00,17:00,Psiquiatría,Neuroanatomía Clínica,Dra. Isabel Cristina Rojas,"Aula Laboratorio de Morfología 3, bloque C",Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Anestesiología,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Cirugía General,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Urología,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Ortopedia y Traumatología,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Dermatología,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,"Cirugía Plástica, Reconstructiva y Estética",Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Pediatría,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Ginecología y Obstetricia,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Medicina de Urgencias,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Medicina Interna,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Neurología,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Psiquiatría,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
SEMANA 4,JUEVES 25 JUNIO,Jueves,8:00,9:30,Radiología e imágenes Diagnósticas,Presentación Organización CES,Encargados Unidades CES,Aula C309,Académico,
